workspace_id,workspace_name,capacity_name,report_id,report_name,report_total_pages,page_id,page_name,page_ordinal,view_date,view_count,unique_users,avg_dwell_seconds,top_persona
ws-commercial,Commercial Analytics,Capacity-P1,rep-com-launch,Launch Performance — PRODUCT-A,12,rep-com-launch::p008,Digital Engagement,9,2026-04-23,7,2,18.2,Field Rep
ws-commercial,Commercial Analytics,Capacity-P1,rep-com-launch,Launch Performance — PRODUCT-A,12,rep-com-launch::p009,Patient Hub Enrollment,10,2026-04-23,5,2,24.5,Exec
ws-commercial,Commercial Analytics,Capacity-P1,rep-com-launch,Launch Performance — PRODUCT-A,12,rep-com-launch::p010,Competitive Share,11,2026-04-23,5,2,18.8,Field Rep
ws-commercial,Commercial Analytics,Capacity-P1,rep-com-launch,Launch Performance — PRODUCT-A,12,rep-com-launch::p011,Forecast vs Actual,12,2026-04-23,5,2,19.2,Exec
ws-commercial,Commercial Analytics,Capacity-P1,rep-com-launch,Launch Performance — PRODUCT-A,12,rep-com-launch::p000,Launch Scorecard,1,2026-04-24,118,6,70.7,Exec
ws-commercial,Commercial Analytics,Capacity-P1,rep-com-launch,Launch Performance — PRODUCT-A,12,rep-com-launch::p001,Weekly TRx/NRx,2,2026-04-24,15,3,27.2,Field Rep
ws-commercial,Commercial Analytics,Capacity-P1,rep-com-launch,Launch Performance — PRODUCT-A,12,rep-com-launch::p002,Payer Mix,3,2026-04-24,49,5,34.6,Commercial
ws-commercial,Commercial Analytics,Capacity-P1,rep-com-launch,Launch Performance — PRODUCT-A,12,rep-com-launch::p003,Prior Auth Funnel,4,2026-04-24,26,4,27.8,Field Rep
ws-commercial,Commercial Analytics,Capacity-P1,rep-com-launch,Launch Performance — PRODUCT-A,12,rep-com-launch::p004,Specialty Pharmacy Pull-Through,5,2026-04-24,7,2,22.9,Field Rep
ws-commercial,Commercial Analytics,Capacity-P1,rep-com-launch,Launch Performance — PRODUCT-A,12,rep-com-launch::p005,Field Force Effectiveness,6,2026-04-24,12,2,18.0,Exec
ws-commercial,Commercial Analytics,Capacity-P1,rep-com-launch,Launch Performance — PRODUCT-A,12,rep-com-launch::p006,Speaker Programs ROI,7,2026-04-24,1,1,24.6,Field Rep
ws-commercial,Commercial Analytics,Capacity-P1,rep-com-launch,Launch Performance — PRODUCT-A,12,rep-com-launch::p007,Sample Distribution,8,2026-04-24,6,2,26.3,MSL
ws-commercial,Commercial Analytics,Capacity-P1,rep-com-launch,Launch Performance — PRODUCT-A,12,rep-com-launch::p008,Digital Engagement,9,2026-04-24,5,2,17.7,Exec
ws-commercial,Commercial Analytics,Capacity-P1,rep-com-launch,Launch Performance — PRODUCT-A,12,rep-com-launch::p009,Patient Hub Enrollment,10,2026-04-24,4,1,11.5,Commercial
ws-commercial,Commercial Analytics,Capacity-P1,rep-com-launch,Launch Performance — PRODUCT-A,12,rep-com-launch::p010,Competitive Share,11,2026-04-24,10,2,7.4,Commercial
ws-commercial,Commercial Analytics,Capacity-P1,rep-com-launch,Launch Performance — PRODUCT-A,12,rep-com-launch::p011,Forecast vs Actual,12,2026-04-24,1,1,15.7,Commercial
ws-commercial,Commercial Analytics,Capacity-P1,rep-com-launch,Launch Performance — PRODUCT-A,12,rep-com-launch::p000,Launch Scorecard,1,2026-04-25,22,3,67.4,Field Rep
ws-commercial,Commercial Analytics,Capacity-P1,rep-com-launch,Launch Performance — PRODUCT-A,12,rep-com-launch::p001,Weekly TRx/NRx,2,2026-04-25,4,1,14.2,Exec
ws-commercial,Commercial Analytics,Capacity-P1,rep-com-launch,Launch Performance — PRODUCT-A,12,rep-com-launch::p002,Payer Mix,3,2026-04-25,7,2,38.3,Field Rep
ws-commercial,Commercial Analytics,Capacity-P1,rep-com-launch,Launch Performance — PRODUCT-A,12,rep-com-launch::p003,Prior Auth Funnel,4,2026-04-25,2,1,47.5,MSL
ws-commercial,Commercial Analytics,Capacity-P1,rep-com-launch,Launch Performance — PRODUCT-A,12,rep-com-launch::p004,Specialty Pharmacy Pull-Through,5,2026-04-25,4,1,27.8,Commercial
ws-commercial,Commercial Analytics,Capacity-P1,rep-com-launch,Launch Performance — PRODUCT-A,12,rep-com-launch::p006,Speaker Programs ROI,7,2026-04-25,2,1,12.2,Commercial
ws-commercial,Commercial Analytics,Capacity-P1,rep-com-launch,Launch Performance — PRODUCT-A,12,rep-com-launch::p007,Sample Distribution,8,2026-04-25,2,1,22.9,Field Rep
ws-commercial,Commercial Analytics,Capacity-P1,rep-com-launch,Launch Performance — PRODUCT-A,12,rep-com-launch::p008,Digital Engagement,9,2026-04-25,3,1,24.6,MSL
ws-commercial,Commercial Analytics,Capacity-P1,rep-com-launch,Launch Performance — PRODUCT-A,12,rep-com-launch::p000,Launch Scorecard,1,2026-04-26,29,4,73.3,Exec
ws-commercial,Commercial Analytics,Capacity-P1,rep-com-launch,Launch Performance — PRODUCT-A,12,rep-com-launch::p001,Weekly TRx/NRx,2,2026-04-26,6,2,28.7,MSL
ws-commercial,Commercial Analytics,Capacity-P1,rep-com-launch,Launch Performance — PRODUCT-A,12,rep-com-launch::p002,Payer Mix,3,2026-04-26,10,2,32.1,Field Rep
ws-commercial,Commercial Analytics,Capacity-P1,rep-com-launch,Launch Performance — PRODUCT-A,12,rep-com-launch::p003,Prior Auth Funnel,4,2026-04-26,9,2,21.5,Exec
ws-commercial,Commercial Analytics,Capacity-P1,rep-com-launch,Launch Performance — PRODUCT-A,12,rep-com-launch::p004,Specialty Pharmacy Pull-Through,5,2026-04-26,1,1,20.9,Field Rep
ws-commercial,Commercial Analytics,Capacity-P1,rep-com-launch,Launch Performance — PRODUCT-A,12,rep-com-launch::p005,Field Force Effectiveness,6,2026-04-26,2,1,26.4,Commercial
ws-commercial,Commercial Analytics,Capacity-P1,rep-com-launch,Launch Performance — PRODUCT-A,12,rep-com-launch::p006,Speaker Programs ROI,7,2026-04-26,2,1,18.7,Exec
ws-commercial,Commercial Analytics,Capacity-P1,rep-com-launch,Launch Performance — PRODUCT-A,12,rep-com-launch::p007,Sample Distribution,8,2026-04-26,3,1,16.3,MSL
ws-commercial,Commercial Analytics,Capacity-P1,rep-com-launch,Launch Performance — PRODUCT-A,12,rep-com-launch::p008,Digital Engagement,9,2026-04-26,1,1,25.9,Commercial
ws-commercial,Commercial Analytics,Capacity-P1,rep-com-launch,Launch Performance — PRODUCT-A,12,rep-com-launch::p010,Competitive Share,11,2026-04-26,3,1,19.2,Commercial
ws-commercial,Commercial Analytics,Capacity-P1,rep-com-launch,Launch Performance — PRODUCT-A,12,rep-com-launch::p000,Launch Scorecard,1,2026-04-27,96,7,85.9,Commercial
ws-commercial,Commercial Analytics,Capacity-P1,rep-com-launch,Launch Performance — PRODUCT-A,12,rep-com-launch::p001,Weekly TRx/NRx,2,2026-04-27,19,3,21.6,Commercial
ws-commercial,Commercial Analytics,Capacity-P1,rep-com-launch,Launch Performance — PRODUCT-A,12,rep-com-launch::p002,Payer Mix,3,2026-04-27,45,5,39.6,Exec
ws-commercial,Commercial Analytics,Capacity-P1,rep-com-launch,Launch Performance — PRODUCT-A,12,rep-com-launch::p003,Prior Auth Funnel,4,2026-04-27,23,3,19.3,Field Rep
ws-commercial,Commercial Analytics,Capacity-P1,rep-com-launch,Launch Performance — PRODUCT-A,12,rep-com-launch::p004,Specialty Pharmacy Pull-Through,5,2026-04-27,9,2,20.3,Commercial
ws-commercial,Commercial Analytics,Capacity-P1,rep-com-launch,Launch Performance — PRODUCT-A,12,rep-com-launch::p005,Field Force Effectiveness,6,2026-04-27,10,2,15.8,Commercial
ws-commercial,Commercial Analytics,Capacity-P1,rep-com-launch,Launch Performance — PRODUCT-A,12,rep-com-launch::p006,Speaker Programs ROI,7,2026-04-27,6,2,13.3,MSL
ws-commercial,Commercial Analytics,Capacity-P1,rep-com-launch,Launch Performance — PRODUCT-A,12,rep-com-launch::p007,Sample Distribution,8,2026-04-27,6,2,25.2,Commercial
ws-commercial,Commercial Analytics,Capacity-P1,rep-com-launch,Launch Performance — PRODUCT-A,12,rep-com-launch::p008,Digital Engagement,9,2026-04-27,9,2,14.1,Field Rep
ws-commercial,Commercial Analytics,Capacity-P1,rep-com-launch,Launch Performance — PRODUCT-A,12,rep-com-launch::p009,Patient Hub Enrollment,10,2026-04-27,6,2,23.5,Field Rep
ws-commercial,Commercial Analytics,Capacity-P1,rep-com-launch,Launch Performance — PRODUCT-A,12,rep-com-launch::p010,Competitive Share,11,2026-04-27,5,2,21.6,Exec
ws-commercial,Commercial Analytics,Capacity-P1,rep-com-launch,Launch Performance — PRODUCT-A,12,rep-com-launch::p011,Forecast vs Actual,12,2026-04-27,6,2,10.4,Commercial
ws-commercial,Commercial Analytics,Capacity-P1,rep-com-launch,Launch Performance — PRODUCT-A,12,rep-com-launch::p000,Launch Scorecard,1,2026-04-28,94,7,83.7,Commercial
ws-commercial,Commercial Analytics,Capacity-P1,rep-com-launch,Launch Performance — PRODUCT-A,12,rep-com-launch::p001,Weekly TRx/NRx,2,2026-04-28,15,3,36.2,Exec
ws-commercial,Commercial Analytics,Capacity-P1,rep-com-launch,Launch Performance — PRODUCT-A,12,rep-com-launch::p002,Payer Mix,3,2026-04-28,41,4,28.4,Commercial
ws-commercial,Commercial Analytics,Capacity-P1,rep-com-launch,Launch Performance — PRODUCT-A,12,rep-com-launch::p003,Prior Auth Funnel,4,2026-04-28,28,4,33.3,Field Rep
ws-commercial,Commercial Analytics,Capacity-P1,rep-com-launch,Launch Performance — PRODUCT-A,12,rep-com-launch::p004,Specialty Pharmacy Pull-Through,5,2026-04-28,19,3,11.8,Commercial
ws-commercial,Commercial Analytics,Capacity-P1,rep-com-launch,Launch Performance — PRODUCT-A,12,rep-com-launch::p005,Field Force Effectiveness,6,2026-04-28,9,2,20.9,Field Rep
ws-commercial,Commercial Analytics,Capacity-P1,rep-com-launch,Launch Performance — PRODUCT-A,12,rep-com-launch::p006,Speaker Programs ROI,7,2026-04-28,7,2,10.0,Commercial
ws-commercial,Commercial Analytics,Capacity-P1,rep-com-launch,Launch Performance — PRODUCT-A,12,rep-com-launch::p007,Sample Distribution,8,2026-04-28,5,2,22.2,Field Rep
ws-commercial,Commercial Analytics,Capacity-P1,rep-com-launch,Launch Performance — PRODUCT-A,12,rep-com-launch::p008,Digital Engagement,9,2026-04-28,6,2,13.4,Field Rep
ws-commercial,Commercial Analytics,Capacity-P1,rep-com-launch,Launch Performance — PRODUCT-A,12,rep-com-launch::p009,Patient Hub Enrollment,10,2026-04-28,2,1,19.3,Exec
ws-commercial,Commercial Analytics,Capacity-P1,rep-com-launch,Launch Performance — PRODUCT-A,12,rep-com-launch::p010,Competitive Share,11,2026-04-28,4,1,14.2,Commercial
ws-commercial,Commercial Analytics,Capacity-P1,rep-com-launch,Launch Performance — PRODUCT-A,12,rep-com-launch::p011,Forecast vs Actual,12,2026-04-28,2,1,10.9,Commercial
ws-commercial,Commercial Analytics,Capacity-P1,rep-com-launch,Launch Performance — PRODUCT-A,12,rep-com-launch::p000,Launch Scorecard,1,2026-04-29,103,7,79.6,MSL
ws-commercial,Commercial Analytics,Capacity-P1,rep-com-launch,Launch Performance — PRODUCT-A,12,rep-com-launch::p001,Weekly TRx/NRx,2,2026-04-29,19,3,25.3,Commercial
ws-commercial,Commercial Analytics,Capacity-P1,rep-com-launch,Launch Performance — PRODUCT-A,12,rep-com-launch::p002,Payer Mix,3,2026-04-29,33,4,21.9,Commercial
ws-commercial,Commercial Analytics,Capacity-P1,rep-com-launch,Launch Performance — PRODUCT-A,12,rep-com-launch::p003,Prior Auth Funnel,4,2026-04-29,30,4,24.1,Field Rep
ws-commercial,Commercial Analytics,Capacity-P1,rep-com-launch,Launch Performance — PRODUCT-A,12,rep-com-launch::p004,Specialty Pharmacy Pull-Through,5,2026-04-29,14,3,16.7,Commercial
ws-commercial,Commercial Analytics,Capacity-P1,rep-com-launch,Launch Performance — PRODUCT-A,12,rep-com-launch::p005,Field Force Effectiveness,6,2026-04-29,9,2,22.1,Commercial
ws-commercial,Commercial Analytics,Capacity-P1,rep-com-launch,Launch Performance — PRODUCT-A,12,rep-com-launch::p006,Speaker Programs ROI,7,2026-04-29,3,1,23.1,Field Rep
ws-commercial,Commercial Analytics,Capacity-P1,rep-com-launch,Launch Performance — PRODUCT-A,12,rep-com-launch::p007,Sample Distribution,8,2026-04-29,12,2,17.2,Exec
ws-commercial,Commercial Analytics,Capacity-P1,rep-com-launch,Launch Performance — PRODUCT-A,12,rep-com-launch::p008,Digital Engagement,9,2026-04-29,8,2,18.9,Field Rep
ws-commercial,Commercial Analytics,Capacity-P1,rep-com-launch,Launch Performance — PRODUCT-A,12,rep-com-launch::p009,Patient Hub Enrollment,10,2026-04-29,4,1,15.4,Field Rep
ws-commercial,Commercial Analytics,Capacity-P1,rep-com-launch,Launch Performance — PRODUCT-A,12,rep-com-launch::p010,Competitive Share,11,2026-04-29,7,2,14.9,Field Rep
ws-commercial,Commercial Analytics,Capacity-P1,rep-com-launch,Launch Performance — PRODUCT-A,12,rep-com-launch::p011,Forecast vs Actual,12,2026-04-29,8,2,23.3,Commercial
ws-commercial,Commercial Analytics,Capacity-P1,rep-com-launch,Launch Performance — PRODUCT-A,12,rep-com-launch::p000,Launch Scorecard,1,2026-04-30,96,7,76.9,Commercial
ws-commercial,Commercial Analytics,Capacity-P1,rep-com-launch,Launch Performance — PRODUCT-A,12,rep-com-launch::p001,Weekly TRx/NRx,2,2026-04-30,15,3,28.2,Field Rep
ws-commercial,Commercial Analytics,Capacity-P1,rep-com-launch,Launch Performance — PRODUCT-A,12,rep-com-launch::p002,Payer Mix,3,2026-04-30,25,4,32.0,Field Rep
ws-commercial,Commercial Analytics,Capacity-P1,rep-com-launch,Launch Performance — PRODUCT-A,12,rep-com-launch::p003,Prior Auth Funnel,4,2026-04-30,24,3,29.6,Commercial
ws-commercial,Commercial Analytics,Capacity-P1,rep-com-launch,Launch Performance — PRODUCT-A,12,rep-com-launch::p004,Specialty Pharmacy Pull-Through,5,2026-04-30,9,2,21.9,Exec
ws-commercial,Commercial Analytics,Capacity-P1,rep-com-launch,Launch Performance — PRODUCT-A,12,rep-com-launch::p005,Field Force Effectiveness,6,2026-04-30,9,2,19.7,Commercial
ws-commercial,Commercial Analytics,Capacity-P1,rep-com-launch,Launch Performance — PRODUCT-A,12,rep-com-launch::p006,Speaker Programs ROI,7,2026-04-30,7,2,11.7,MSL
ws-commercial,Commercial Analytics,Capacity-P1,rep-com-launch,Launch Performance — PRODUCT-A,12,rep-com-launch::p007,Sample Distribution,8,2026-04-30,12,2,19.9,Field Rep
ws-commercial,Commercial Analytics,Capacity-P1,rep-com-launch,Launch Performance — PRODUCT-A,12,rep-com-launch::p008,Digital Engagement,9,2026-04-30,3,1,13.8,Field Rep
ws-commercial,Commercial Analytics,Capacity-P1,rep-com-launch,Launch Performance — PRODUCT-A,12,rep-com-launch::p009,Patient Hub Enrollment,10,2026-04-30,4,1,17.5,Commercial
ws-commercial,Commercial Analytics,Capacity-P1,rep-com-launch,Launch Performance — PRODUCT-A,12,rep-com-launch::p010,Competitive Share,11,2026-04-30,7,2,14.5,Commercial
ws-commercial,Commercial Analytics,Capacity-P1,rep-com-launch,Launch Performance — PRODUCT-A,12,rep-com-launch::p011,Forecast vs Actual,12,2026-04-30,6,2,18.7,Exec
ws-commercial,Commercial Analytics,Capacity-P1,rep-com-launch,Launch Performance — PRODUCT-A,12,rep-com-launch::p000,Launch Scorecard,1,2026-05-01,90,7,79.5,Commercial
ws-commercial,Commercial Analytics,Capacity-P1,rep-com-launch,Launch Performance — PRODUCT-A,12,rep-com-launch::p001,Weekly TRx/NRx,2,2026-05-01,13,3,29.6,Exec
ws-commercial,Commercial Analytics,Capacity-P1,rep-com-launch,Launch Performance — PRODUCT-A,12,rep-com-launch::p002,Payer Mix,3,2026-05-01,44,5,25.3,Commercial
ws-commercial,Commercial Analytics,Capacity-P1,rep-com-launch,Launch Performance — PRODUCT-A,12,rep-com-launch::p003,Prior Auth Funnel,4,2026-05-01,29,4,41.1,MSL
ws-commercial,Commercial Analytics,Capacity-P1,rep-com-launch,Launch Performance — PRODUCT-A,12,rep-com-launch::p004,Specialty Pharmacy Pull-Through,5,2026-05-01,14,3,18.6,Commercial
ws-commercial,Commercial Analytics,Capacity-P1,rep-com-launch,Launch Performance — PRODUCT-A,12,rep-com-launch::p005,Field Force Effectiveness,6,2026-05-01,11,2,26.5,Field Rep
ws-commercial,Commercial Analytics,Capacity-P1,rep-com-launch,Launch Performance — PRODUCT-A,12,rep-com-launch::p006,Speaker Programs ROI,7,2026-05-01,4,1,13.6,MSL
ws-commercial,Commercial Analytics,Capacity-P1,rep-com-launch,Launch Performance — PRODUCT-A,12,rep-com-launch::p007,Sample Distribution,8,2026-05-01,3,1,8.2,Commercial
ws-commercial,Commercial Analytics,Capacity-P1,rep-com-launch,Launch Performance — PRODUCT-A,12,rep-com-launch::p008,Digital Engagement,9,2026-05-01,13,3,18.1,MSL
ws-commercial,Commercial Analytics,Capacity-P1,rep-com-launch,Launch Performance — PRODUCT-A,12,rep-com-launch::p009,Patient Hub Enrollment,10,2026-05-01,4,1,10.6,Field Rep
ws-commercial,Commercial Analytics,Capacity-P1,rep-com-launch,Launch Performance — PRODUCT-A,12,rep-com-launch::p010,Competitive Share,11,2026-05-01,2,1,14.7,MSL
ws-commercial,Commercial Analytics,Capacity-P1,rep-com-launch,Launch Performance — PRODUCT-A,12,rep-com-launch::p011,Forecast vs Actual,12,2026-05-01,3,1,13.0,Commercial
ws-commercial,Commercial Analytics,Capacity-P1,rep-com-launch,Launch Performance — PRODUCT-A,12,rep-com-launch::p000,Launch Scorecard,1,2026-05-02,28,4,75.6,Commercial
ws-commercial,Commercial Analytics,Capacity-P1,rep-com-launch,Launch Performance — PRODUCT-A,12,rep-com-launch::p001,Weekly TRx/NRx,2,2026-05-02,2,1,29.3,Field Rep
ws-commercial,Commercial Analytics,Capacity-P1,rep-com-launch,Launch Performance — PRODUCT-A,12,rep-com-launch::p002,Payer Mix,3,2026-05-02,11,2,29.6,Field Rep
ws-commercial,Commercial Analytics,Capacity-P1,rep-com-launch,Launch Performance — PRODUCT-A,12,rep-com-launch::p003,Prior Auth Funnel,4,2026-05-02,5,2,25.9,Exec
ws-commercial,Commercial Analytics,Capacity-P1,rep-com-launch,Launch Performance — PRODUCT-A,12,rep-com-launch::p004,Specialty Pharmacy Pull-Through,5,2026-05-02,6,2,12.6,Commercial
ws-commercial,Commercial Analytics,Capacity-P1,rep-com-launch,Launch Performance — PRODUCT-A,12,rep-com-launch::p005,Field Force Effectiveness,6,2026-05-02,2,1,7.0,Commercial
ws-commercial,Commercial Analytics,Capacity-P1,rep-com-launch,Launch Performance — PRODUCT-A,12,rep-com-launch::p006,Speaker Programs ROI,7,2026-05-02,3,1,28.4,Commercial
ws-commercial,Commercial Analytics,Capacity-P1,rep-com-launch,Launch Performance — PRODUCT-A,12,rep-com-launch::p007,Sample Distribution,8,2026-05-02,2,1,14.0,Field Rep
ws-commercial,Commercial Analytics,Capacity-P1,rep-com-launch,Launch Performance — PRODUCT-A,12,rep-com-launch::p008,Digital Engagement,9,2026-05-02,2,1,26.2,Field Rep
ws-commercial,Commercial Analytics,Capacity-P1,rep-com-launch,Launch Performance — PRODUCT-A,12,rep-com-launch::p009,Patient Hub Enrollment,10,2026-05-02,1,1,9.4,Commercial
ws-commercial,Commercial Analytics,Capacity-P1,rep-com-launch,Launch Performance — PRODUCT-A,12,rep-com-launch::p010,Competitive Share,11,2026-05-02,3,1,15.8,MSL
ws-commercial,Commercial Analytics,Capacity-P1,rep-com-launch,Launch Performance — PRODUCT-A,12,rep-com-launch::p011,Forecast vs Actual,12,2026-05-02,1,1,11.8,Commercial
ws-commercial,Commercial Analytics,Capacity-P1,rep-com-launch,Launch Performance — PRODUCT-A,12,rep-com-launch::p000,Launch Scorecard,1,2026-05-03,22,3,66.1,MSL
ws-commercial,Commercial Analytics,Capacity-P1,rep-com-launch,Launch Performance — PRODUCT-A,12,rep-com-launch::p001,Weekly TRx/NRx,2,2026-05-03,9,2,30.5,Commercial
ws-commercial,Commercial Analytics,Capacity-P1,rep-com-launch,Launch Performance — PRODUCT-A,12,rep-com-launch::p002,Payer Mix,3,2026-05-03,10,2,38.2,Commercial
ws-commercial,Commercial Analytics,Capacity-P1,rep-com-launch,Launch Performance — PRODUCT-A,12,rep-com-launch::p003,Prior Auth Funnel,4,2026-05-03,10,2,34.3,Field Rep
ws-commercial,Commercial Analytics,Capacity-P1,rep-com-launch,Launch Performance — PRODUCT-A,12,rep-com-launch::p004,Specialty Pharmacy Pull-Through,5,2026-05-03,2,1,17.3,Exec
ws-commercial,Commercial Analytics,Capacity-P1,rep-com-launch,Launch Performance — PRODUCT-A,12,rep-com-launch::p005,Field Force Effectiveness,6,2026-05-03,2,1,11.8,Commercial
ws-commercial,Commercial Analytics,Capacity-P1,rep-com-launch,Launch Performance — PRODUCT-A,12,rep-com-launch::p006,Speaker Programs ROI,7,2026-05-03,3,1,15.4,Field Rep
ws-commercial,Commercial Analytics,Capacity-P1,rep-com-launch,Launch Performance — PRODUCT-A,12,rep-com-launch::p007,Sample Distribution,8,2026-05-03,3,1,29.6,Field Rep
ws-commercial,Commercial Analytics,Capacity-P1,rep-com-launch,Launch Performance — PRODUCT-A,12,rep-com-launch::p008,Digital Engagement,9,2026-05-03,2,1,17.3,Commercial
ws-commercial,Commercial Analytics,Capacity-P1,rep-com-launch,Launch Performance — PRODUCT-A,12,rep-com-launch::p009,Patient Hub Enrollment,10,2026-05-03,1,1,24.2,Exec
